,IDX,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BR_RP,BP_G,G_RP,pscol,Teff,Dist,Rad,Lum_Flame,Mass_Flame,Age_Flame,z_Flame,SpType_ELS
181250,81250,225.22569882196,67.68962537064,1693487742045113728,0.6771,21.632,6.498,-20.633,15.169522,0.002926,14.989234,0.003835,14.190011,0.004134,,,0.799223,-0.180288,0.979511,,9992.4,18302.777,14.6641,1.7492836,1.175,1.311,0.27961555,B      
586234,561,25.89540142817,61.864677502,511484979525628928,0.3135,2.179,-1.904,-1.06,15.611333,0.002775,17.1294,0.006001,14.399285,0.004236,13.751781,0.07706,2.730115,1.518067,1.212048,,15030.9,2507.7148,5.0396,1417.5465,5.476,,0.61805135,O      
610649,24976,274.63338980508,-66.23932756798,6437019837596525824,0.258,6.809,0.574,-6.785,17.55825,0.002912,17.631508,0.006915,17.396666,0.008973,,,0.234842,0.073257,0.161585,,18993.8,20267.998,1.8797,475.75232,,,1.4376389,O      
493241,7568,52.73380128333,57.16366635133,449412497249350784,0.2953,0.886,0.198,-0.864,14.934365,0.002894,18.460215,0.024177,13.407336,0.004218,12.848018,0.054656,5.052878,3.525849,1.527029,,3568.0,2762.4363,79.6428,941.89685,1.924,1.342,0.00596468,M      
358590,72917,71.65167736799,44.05294194618,204826131352829440,0.9008,6.096,2.886,-5.37,14.822697,0.002764,15.406464,0.00315,14.083737,0.003855,13.70645,0.179292,1.322726,0.583767,0.738959,,5817.2,971.853,1.4305,2.4776902,1.052,8.682,0.36792284,G      
117757,17757,78.73972783314,47.26681031444,212839818776027008,0.2613,0.931,0.475,-0.801,14.6982,0.002778,14.944133,0.003128,14.258632,0.003922,,,0.685501,0.245933,0.439569,,12625.0,6172.8755,3.8872,105.22179,3.177,,0.52504313,B      
165756,65756,28.6857360976,64.00210271784,511997077067472896,0.1237,1.282,-1.084,0.685,15.90148,0.002777,16.373297,0.003356,15.228272,0.004173,,,1.145024,0.471817,0.673207,,9707.9,6126.7515,3.8081,120.1126,2.926,0.348,0.40584594,B      
86921,86921,117.0726332241,-8.54947034366,3042535560973819648,0.3889,1.926,-1.903,0.296,13.152417,0.002765,13.355413,0.002831,12.809956,0.003803,12.634126,0.066649,0.545457,0.202995,0.342462,,7324.1,1790.0546,2.6457,31.079264,2.108,0.899,0.37422064,A      
36875,36875,295.86327875539,16.94881758435,1820944366948845824,1.365,6.274,0.36,-6.263,10.540466,0.00276,10.666754,0.002811,10.302598,0.003782,10.172026,0.005879,0.364156,0.126287,0.237868,,9335.2,657.6518,2.5014,53.556267,2.457,0.461,0.5972047,A      
41640,41640,329.52255716849,30.36109708466,1896988339114878720,0.8895,7.794,-4.895,-6.065,11.816396,0.002775,11.89572,0.002859,11.660599,0.003798,11.588625,0.049267,0.235121,0.079324,0.155797,,8762.4,1284.223,2.502,22.943256,2.055,0.54,0.5031622,A      
222449,36776,26.69589840877,23.14630753079,98512530996986752,0.9721,4.322,4.269,-0.679,12.116239,0.00277,12.45487,0.002873,11.607104,0.003806,11.379622,0.018403,0.847766,0.338632,0.509134,,5890.7,2131.8835,7.3592,12.9100685,1.653,2.023,0.17337018,F      
41885,41885,337.1785543418,39.35653659671,1909041121157722368,2.7185,7.191,-4.249,-5.802,9.727878,0.002766,9.808416,0.002805,9.565105,0.003786,9.490803,0.010033,0.243311,0.080539,0.162772,,7964.2,356.323,1.9251,17.198547,1.935,0.533,0.63375014,A      
548664,62991,96.71790861077,-2.59055389839,3117371586534555648,4.2715,4.239,-2.058,-3.705,15.40315,0.002854,16.409002,0.005074,14.40623,0.004708,14.015805,0.716871,2.002772,1.005853,0.99692,,3894.9,219.138,0.5316,0.06591094,0.578,11.262,0.6529745,M      
542119,56446,325.43009548987,5.82500241831,2700221543581289600,5.3065,37.615,-7.14,-36.931,15.47021,0.002789,16.591822,0.00459,14.41643,0.003927,13.873667,0.112327,2.175392,1.121612,1.053781,,3765.9,187.5651,0.5054,0.045623284,0.529,8.848,0.6440729,M      
225779,40106,32.54992590723,26.74690005794,107021754563569920,1.5197,4.465,-1.816,-4.079,12.736857,0.002777,13.049536,0.00293,12.254673,0.003827,12.063999,0.033039,0.794863,0.312678,0.482184,,6226.0,608.6426,1.4328,2.8660443,1.123,6.362,0.51829493,F      
249047,63374,69.65967894761,21.79793535941,144846264525411456,1.1968,4.085,-0.548,4.048,14.165416,0.002765,14.625093,0.003085,13.529857,0.003892,13.181603,0.107127,1.095236,0.459677,0.635559,,6318.0,779.1146,1.2199,1.9477565,1.037,8.191,0.35693344,F      
168201,68201,37.81503862655,62.13648133789,513978500098026752,0.9836,2.142,-1.717,1.281,12.966331,0.002781,13.240603,0.002834,12.5174,0.003811,,,0.723204,0.274273,0.448931,,9731.5,1015.7734,1.7023,23.344124,2.173,,0.6036756,B      
251332,65659,65.63153891153,23.30843147065,148815742021195904,0.8432,8.364,6.695,5.013,13.510135,0.002763,13.859703,0.002893,12.983547,0.003831,12.764024,0.034955,0.876156,0.349568,0.526588,,6568.4,1068.5668,1.8543,6.3424244,1.462,2.126,0.3953774,F      
317762,32089,42.81555486105,26.75660272795,116254014400753280,1.2323,7.496,7.487,-0.37,14.217212,0.002776,14.582278,0.003343,13.676016,0.003937,13.351383,0.102333,0.906262,0.365067,0.541196,,5874.3,752.765,1.0328,1.2556399,1.027,5.209,0.50157183,G      
274620,88947,64.72088360961,33.21543898141,175667396519081728,0.4597,2.023,0.277,-2.004,14.395131,0.002766,14.767339,0.0032,13.842933,0.003959,13.588999,0.159496,0.924406,0.372208,0.552198,,7167.1,1599.1672,1.8622,12.1790085,1.718,1.277,0.4910512,F      
549110,63437,96.91745613641,4.84031158111,3131460384936502016,0.567,9.026,-0.328,-9.02,15.129276,0.002798,16.335522,0.004155,14.05215,0.003946,13.488498,0.099786,2.283372,1.206245,1.077127,,6778.6,1274.5712,3.4051,38.226456,2.179,0.875,0.3893537,M      
31520,31520,91.55568543214,43.77281017082,961224229285913472,1.1039,2.635,-0.927,-2.467,12.181767,0.002773,12.313675,0.002858,11.951918,0.003803,11.834948,0.013863,0.361757,0.131908,0.229849,,8395.7,978.5143,1.8326,10.276426,1.72,0.605,0.4166239,A      
307604,21931,40.75906003517,19.42445702892,84582959919418368,0.9386,5.09,-4.422,2.52,14.54348,0.002779,14.897588,0.003086,14.026598,0.003926,13.936732,0.109111,0.87099,0.354108,0.516882,,5872.7,977.4272,1.0968,1.3880056,1.02,6.764,0.48021662,G      
136743,36743,0.76470777045,62.79226806937,430039686496657664,0.3388,2.733,-2.337,-1.418,14.429934,0.002775,14.598084,0.002941,14.134348,0.003877,,,0.463737,0.168151,0.295586,,10390.0,3145.3896,2.06,35.4198,2.39,,0.8077355,B      
130543,30543,19.80256548433,58.24060716505,413874254226387968,0.3508,1.76,-1.59,-0.755,13.709547,0.002762,13.931476,0.002825,13.33221,0.003805,,,0.599266,0.221929,0.377337,,11774.4,3036.7747,2.9103,114.839226,3.105,,0.5388147,B      
202557,16884,59.41481732818,18.52428781961,49809324144381312,1.8546,10.394,9.108,-5.007,12.357323,0.002767,12.726666,0.002861,11.811961,0.003798,11.582357,0.017325,0.914705,0.369344,0.545362,,6830.2,567.3041,1.704,5.2707,1.439,1.422,0.47493538,F      
388712,3039,47.0249730736,8.2165870104,13823511156566016,2.4,8.248,8.104,1.538,14.003007,0.002765,14.590962,0.003346,13.267211,0.003919,12.904244,0.09446,1.323751,0.587956,0.735796,,5497.2,400.5743,0.8935,0.6861547,0.91,7.549,0.58150226,K      
54904,54904,295.09628086737,32.18412102876,2033321772347046912,0.8046,4.028,-0.155,-4.025,11.945423,0.002762,12.049508,0.002879,11.761725,0.003797,11.69556,0.014691,0.287783,0.104085,0.183698,,8238.7,1158.286,2.2395,21.895279,1.995,0.744,0.5433639,A      
152797,52797,48.32597826626,63.89374101389,466955926830418304,1.2207,3.24,0.62,-3.18,10.220802,0.002779,10.341252,0.002807,9.934949,0.00379,9.823922,0.011108,0.406303,0.12045,0.285853,,11257.6,769.8856,3.1951,166.98857,3.244,0.228,0.623182,B      
175560,75560,20.20155794994,64.55739534385,524830576784966656,0.9211,2.312,-2.271,0.431,15.133178,0.002924,15.676752,0.003159,14.373421,0.003892,,,1.303331,0.543574,0.759757,,10724.5,3271.421,3.148,12.539902,,,0.4801324,B      
524656,38983,296.85921359696,26.23427645916,2027756521185332864,0.1408,6.254,-2.453,-5.753,15.423625,0.002773,16.532928,0.003418,14.384087,0.003878,13.814789,0.100708,2.148842,1.109304,1.039538,,6097.1,4183.2964,9.1506,94.52133,2.972,0.377,0.16689615,M      
239373,53700,38.86018680206,31.98743879905,133366813375602688,1.5373,18.957,5.958,-17.996,13.530427,0.002764,13.873824,0.002908,13.019671,0.003925,12.847049,0.070574,0.854154,0.343397,0.510757,,5936.0,631.1638,1.1082,1.3859466,1.048,4.875,0.47652513,F      
134659,34659,7.90083553369,58.88640373764,428038059931169920,0.2859,2.155,-1.736,-1.277,14.471734,0.002788,14.767345,0.00321,13.995723,0.004137,,,0.771623,0.295611,0.476011,,13702.5,3939.7964,2.8396,181.8456,3.668,,0.6478268,B      
202366,16693,64.64928052148,21.18293563281,49427243853445376,0.8178,8.593,0.975,-8.538,13.84634,0.002761,14.42164,0.002883,13.104269,0.003809,12.742258,0.02532,1.317371,0.5753,0.742071,,6622.9,1299.9772,2.8267,11.3440275,1.672,1.584,0.33460245,F      
189636,3963,49.04765485605,10.31768209655,14583578633476096,1.1993,4.514,2.623,3.673,13.654388,0.002763,14.183389,0.002968,12.959512,0.003845,12.658383,0.150476,1.223877,0.529,0.694877,,6421.5,803.0079,1.8037,5.074637,1.386,2.56,0.4483309,F      
528707,43034,302.26992055908,35.25163713781,2058833362665113856,0.2929,3.878,-0.902,-3.771,14.950652,0.003786,19.348347,0.032028,13.343423,0.007082,12.881506,0.040321,6.004924,4.397695,1.607229,,3511.8,7751.367,313.9869,1545.7,1.389,3.802,0.00272661,M      
160477,60477,29.60734756673,61.66503234405,508656073545537536,0.2512,0.589,0.309,0.502,17.080927,0.002817,17.711226,0.010023,16.165668,0.006141,,,1.545557,0.630299,0.915258,,9742.0,2882.4822,1.4623,17.235838,,,0.65014917,B      
597964,12291,84.84791131728,-69.46909378859,4657647567311803520,0.0125,1.942,1.831,0.647,15.753582,0.003484,15.667568,0.007319,15.692588,0.009089,,,-0.02502,-0.086014,0.060994,,20925.5,15285.61,2.5077,,,,,O      
294447,8774,53.53478216782,12.78328785986,40641046434987136,2.05,19.236,12.828,-14.334,14.044579,0.00277,14.601594,0.004453,13.323008,0.003938,13.096037,0.122147,1.278586,0.557015,0.721571,,5883.2,469.2055,0.9605,1.0356132,1.068,0.763,0.5232555,G      
439129,53456,64.60715419496,24.23978969257,149166378853732608,7.219,49.268,41.384,-26.735,13.151509,0.002765,13.98344,0.002958,12.260088,0.003816,11.898874,0.02037,1.723352,0.831931,0.891421,,4501.2,137.2158,0.6838,0.17913863,0.704,12.204,0.7197829,K      
320362,34689,52.3841270192,32.73960114148,124631399651476992,1.1881,12.817,-9.239,-8.883,14.790059,0.002775,15.321624,0.003779,14.086851,0.003923,13.636588,0.109393,1.234773,0.531565,0.703208,,6062.3,709.0374,0.9813,1.5277078,1.098,3.15,0.49660787,G      
152507,52507,44.0863124695,62.41876932186,466526258303589120,0.3075,0.673,-0.601,0.303,15.60665,0.002772,15.996607,0.003447,15.021128,0.004018,,,0.975479,0.389956,0.585523,,10130.8,3233.7363,1.9382,29.615326,2.285,,0.65748674,B      
425597,39924,49.82607728775,34.76131116797,125956173724181888,1.9951,8.941,8.224,-3.508,14.818568,0.00277,15.386971,0.00331,14.105065,0.003993,13.848625,0.133072,1.281905,0.568402,0.713503,,4971.4,496.457,0.7886,0.33439863,0.796,9.791,0.62964004,K      
182614,82614,309.32972294491,19.58996408793,1817207019491405568,0.1367,5.122,-2.267,-4.593,16.243994,0.002872,16.234264,0.003689,16.268215,0.005728,,,-0.033951,-0.009729,-0.024221,,12171.3,8637.205,1.4722,46.22442,,,0.9728798,B      
589753,4080,91.31339465317,35.23767253798,3453260358614274432,0.3576,2.867,-0.76,-2.764,13.702267,0.002796,14.342854,0.003481,12.737388,0.003919,,,1.605466,0.640587,0.964879,,17257.1,2153.5864,4.1646,984.35297,4.972,,0.68631804,O      
137461,37461,5.92908867834,62.33315050629,430492582202067200,0.2701,3.718,-3.717,0.075,14.770803,0.002769,15.093641,0.00553,14.234896,0.00446,,,0.858746,0.322839,0.535907,,10210.7,6280.837,4.9865,70.57256,2.665,0.324,0.39776853,B      
595320,9647,281.42273164858,-3.50989780945,4258390018785358208,0.2881,2.656,-0.633,-2.58,14.491799,0.003039,15.636016,0.006761,13.425766,0.005229,,,2.21025,1.144217,1.066033,,15005.8,2636.4863,5.8252,2077.3374,5.866,,0.5913976,O      
109547,9547,85.6083737434,45.17403130192,197459751341543424,0.2943,2.609,-0.158,-2.604,13.57919,0.002984,13.784849,0.00402,13.234299,0.005526,,,0.55055,0.205659,0.344892,,11995.0,2256.943,2.1621,169.6604,3.331,,0.83903116,B      
146039,46039,35.29832462269,56.85390739181,458308955066917120,0.3884,1.479,-0.633,-1.337,9.435495,0.002844,9.498022,0.004007,9.174583,0.00457,,,0.32344,0.062527,0.260913,,20708.7,1938.8853,7.9109,,,,,B      
302582,16909,54.30621452218,23.4330919013,67756068328199168,1.3552,15.548,12.34,-9.459,13.850193,0.002763,14.317561,0.003104,13.217375,0.003971,12.934952,0.054464,1.100186,0.467368,0.632818,,5786.9,755.149,1.4668,1.9353389,1.009,9.816,0.3681358,G      
196916,11243,59.36514479187,12.88241265203,38350351398817536,1.3831,16.396,8.967,13.727,13.501297,0.002763,13.871586,0.002899,12.952317,0.003862,12.735875,0.051388,0.919269,0.370289,0.54898,,6177.7,724.367,1.3998,2.4514859,1.177,3.817,0.363641,F      
103832,3832,75.30109407757,36.08545509962,186034893519484032,0.4515,3.257,2.659,-1.881,13.327574,0.002976,13.657349,0.002848,12.743376,0.003807,,,0.913973,0.329775,0.584198,,10883.9,1503.0192,2.3903,75.25795,2.777,0.223,0.53765905,B      
375468,89795,52.63411614718,40.14278982649,236800414823151744,0.5048,2.307,1.273,-1.924,14.494319,0.002766,14.889044,0.003061,13.925564,0.003877,13.72191,0.16081,0.96348,0.394725,0.568755,,5781.4,1502.3123,1.9447,5.7925053,1.338,3.777,0.48041523,G      
101295,1295,68.39390140588,39.17163502973,178858488500298240,0.1757,1.651,0.567,-1.55,15.101814,0.002784,15.343145,0.003002,14.695922,0.004008,,,0.647224,0.241331,0.405892,,12374.5,3603.16,1.8519,76.61481,2.988,,0.8251795,B      
108899,8899,79.4782600339,41.97040030808,195172522341960832,0.2236,2.11,0.467,-2.057,14.958927,0.002777,15.196176,0.003037,14.563268,0.003964,,,0.632908,0.237248,0.395659,,11386.6,3182.7244,1.7962,63.24296,2.771,,0.7292253,B      
276167,90494,64.03551855757,35.67968493479,176965507436410880,0.8798,5.263,-1.331,-5.092,13.9652,0.002766,14.464088,0.002983,13.298598,0.003872,12.927826,0.036592,1.16549,0.498888,0.666602,,6062.5,1028.6505,1.9391,5.0564094,1.352,3.5,0.35068142,F      
530226,44553,298.06628467929,35.81314904623,2071660368404104064,0.0949,5.608,-3.203,-4.604,14.195951,0.002807,15.782526,0.003951,12.989082,0.003968,12.468191,0.086736,2.793444,1.586575,1.206869,,3757.8,6952.6475,62.1562,536.0851,1.921,1.342,0.01101633,M      
194843,9170,40.00404980591,14.64809151343,33044211360797568,2.0112,9.296,-7.667,-5.256,12.445272,0.002769,12.78834,0.002894,11.928394,0.003821,11.718737,0.020937,0.859945,0.343067,0.516878,,6389.8,493.1625,1.3886,2.830084,1.236,2.526,0.5218699,F      
335295,49622,73.05683377356,32.99263711364,161571966689016320,2.0765,3.695,-1.585,-3.338,14.048334,0.002759,14.696917,0.002911,13.251931,0.003819,12.904952,0.054206,1.444985,0.648582,0.796403,,5905.5,454.0337,1.0588,1.3295081,1.035,5.223,0.4893374,G      
581609,95936,276.76165569498,-28.32170899976,4051573217327489664,0.1516,5.106,-3.767,-3.446,14.155721,0.002789,15.238249,0.003549,13.11634,0.003894,12.54,0.048421,2.121909,1.082528,1.039381,,4785.9,2373.1853,10.8013,56.452553,2.802,0.455,0.10635507,M      
158806,58806,31.33602729636,59.23044828343,507053054315291264,0.4933,1.097,-1.053,0.305,15.036167,0.002776,15.529026,0.003426,14.364351,0.003901,,,1.164675,0.492859,0.671816,,15003.5,1953.1162,1.4629,95.60233,,,1.2454928,B      
497705,12032,121.18874634121,16.13889345755,655172904247262464,7.1122,19.589,18.078,7.545,14.961503,0.002963,16.485683,0.006616,13.747799,0.004183,13.184105,0.098331,2.737885,1.52418,1.213704,,3423.0,134.8124,0.6741,0.05831326,0.568,4.097,0.38901535,M      
537573,51900,309.91714018303,74.24724356891,2277719017900082688,5.2592,47.059,-0.942,47.049,14.942837,0.002778,15.939619,0.003472,13.951773,0.003917,13.537025,0.079901,1.987846,0.996782,0.991064,,3910.8,188.1063,0.5601,0.062448427,0.584,1.244,0.6047534,M      
503244,17571,229.72289999033,7.36185103304,1163318765732870272,3.7768,33.298,-28.408,17.371,15.29782,0.002791,16.28548,0.005138,14.306189,0.004057,13.783886,0.36933,1.979292,0.98766,0.991632,,4021.4,251.4718,0.6142,0.0893724,0.624,11.242,0.6386856,M      
2201,2201,66.89737063683,32.23850734085,172406073232096896,3.5113,16.969,-11.293,-12.666,10.193395,0.002767,10.490953,0.002817,9.727484,0.003795,9.529524,0.010126,0.76347,0.297559,0.465911,,7713.3,286.5589,1.9271,11.629103,1.734,0.919,0.52318543,A      
42626,42626,350.57615590213,44.74591403247,1937852036658692224,1.9308,25.032,-21.998,-11.945,9.833406,0.002787,9.973948,0.002871,9.569871,0.003791,9.446312,0.007852,0.404077,0.140541,0.263536,1.6558,8986.7,576.772,3.1875,48.175587,2.382,0.525,0.49463236,A      
437845,52172,72.79507718872,24.74619602344,147134038985019648,0.146,1.359,0.982,-0.939,15.17675,0.002774,16.066498,0.004069,14.247899,0.003925,13.754833,0.099414,1.818599,0.889748,0.928851,,4951.7,3785.4592,8.0289,63.9336,2.801,0.455,0.14471559,K      
585092,99419,265.98727903712,-33.96884771854,4053812239684170496,0.2006,7.561,-4.592,-6.007,15.87055,0.006139,17.332022,0.056055,14.188143,0.009447,13.0946,0.070888,3.143879,1.461472,1.682407,1.1212,4438.5,1292.821,14.1883,54.15301,2.506,0.619,0.02295219,M      
401765,16092,54.7917788587,20.23131720535,57390285018807680,1.9299,10.719,9.057,5.732,12.361457,0.002763,12.952903,0.002885,11.622778,0.003802,11.328372,0.013656,1.330125,0.591446,0.738679,,5866.0,737.1722,3.3615,4.8936133,1.319,4.011,0.1968318,K      
393714,8041,55.8192511493,11.06414379657,36426923307489024,1.053,16.082,11.307,-11.436,13.067063,0.002765,13.783984,0.002941,12.238556,0.003818,11.949032,0.025045,1.545428,0.716921,0.828507,,5058.3,842.3022,3.7846,9.933971,1.55,2.491,0.16744608,K      
162556,62556,24.344635983,61.49095162478,510007201544797568,0.3772,1.352,-1.261,-0.487,15.045306,0.002764,15.545253,0.003128,14.365192,0.003838,,,1.18006,0.499947,0.680114,,10401.4,2439.5718,2.2083,54.14142,2.57,0.256,0.79513454,B      
436388,50715,66.09740409632,21.07120979845,145267480558826240,0.1014,1.797,1.666,-0.674,15.179026,0.002773,16.029594,0.003971,14.274273,0.003872,13.90095,0.122403,1.755322,0.850569,0.904753,,4746.9,2296.1843,4.7952,8.965491,1.194,6.162,0.14031242,K      
72019,72019,347.12442479168,69.34607656567,2213517984203390208,0.8279,7.019,-4.846,-5.077,13.619695,0.002817,14.328793,0.003832,12.789387,0.004208,12.431589,0.027849,1.539406,0.709098,0.830308,1.418,7592.4,1091.4873,2.9424,30.3106,2.104,0.856,0.40752992,A      
149583,49583,49.07475143958,60.03375309166,462169340397266432,1.8498,3.894,-3.849,-0.59,8.673086,0.002772,8.770823,0.002835,8.450606,0.003798,8.335772,0.008916,0.320216,0.097736,0.22248,,12379.0,737.0496,5.4235,342.21213,3.848,,0.46819806,B      
305079,19406,36.5275278448,13.78944056182,74765897335570816,1.0469,11.18,10.353,-4.22,13.381247,0.002776,13.735276,0.002975,12.855595,0.00385,12.649933,0.079887,0.879682,0.35403,0.525652,,5784.4,1065.5979,2.1468,3.4761784,1.143,6.541,0.31199947,G      
60051,60051,311.71329274609,44.74996175543,2070145481874380928,0.8843,5.25,-0.282,-5.243,14.945781,0.004013,15.512401,0.003223,14.092713,0.003837,13.664249,0.080037,1.419687,0.56662,0.853067,,8154.8,3607.142,4.8231,84.69284,2.713,0.455,0.3241294,A      
287140,1467,41.26037611912,4.35099195094,5694306296316160,1.8539,13.001,-8.038,-10.219,13.722638,0.002771,14.104061,0.003225,13.180944,0.003834,12.941087,0.095601,0.923118,0.381423,0.541695,,5589.8,510.3553,0.8935,0.74520946,0.938,5.942,0.662415,G      
371287,85614,64.69576902022,42.75512477866,229219350870079616,2.6013,19.432,18.977,4.183,13.15203,0.00276,13.64758,0.002839,12.492376,0.003797,12.198958,0.020334,1.155204,0.49555,0.659654,,5647.7,364.9547,1.0235,1.0344201,0.933,10.295,0.5302535,G      
12732,12732,3.58074801102,44.25458755398,385563169830710784,0.7302,6.908,-1.907,-6.639,10.960069,0.00281,11.009213,0.002867,10.849047,0.003818,10.784659,0.007213,0.160167,0.049145,0.111022,1.6756,8870.6,1441.3552,3.9145,72.67054,2.592,0.481,0.40619546,A      
257138,71465,77.40542815277,30.70150879466,156417864198640768,1.8578,7.555,-2.254,-7.211,12.256203,0.002771,12.607322,0.002971,11.731947,0.00385,11.481229,0.01476,0.875375,0.351119,0.524256,,7146.4,549.8254,1.642,6.0774503,1.504,1.02,0.48156327,F      
